Applicant_ID,Utilization_Ratio,Debt_to_Income,Checking_Account_Status,Loan_Duration,Age,Credit_History_Score,Loan_Purpose,Default_Status
1854,0.399,0.1934,0.0,48.0,40.0,1.0,MSME,0.0
1855,0.174,0.3659,0.0,36.0,31.0,0.0,MSME,0.0
1856,0.7428,0.3412,1.0,48.0,56.0,0.0,E-Commerce,0.0
1857,0.5675,0.1374,0.0,36.0,27.0,0.0,Individual,0.0
1858,0.6477,0.3123,0.0,36.0,50.0,0.0,E-Commerce,0.0
1859,0.4579,0.4818,0.0,48.0,31.0,0.0,E-Commerce,0.0
1860,0.3614,0.4608,0.0,36.0,24.0,1.0,MSME,0.0
1861,0.3802,0.4482,0.0,36.0,45.0,0.0,Individual,0.0
1862,0.1394,0.2648,0.0,12.0,43.0,1.0,MSME,0.0
1863,0.4606,0.3743,0.0,36.0,47.0,0.0,E-Commerce,0.0
1864,0.7636,0.1275,1.0,36.0,41.0,0.0,MSME,0.0
1865,0.6052,0.1299,0.0,24.0,41.0,0.0,E-Commerce,0.0
1866,0.4154,0.2142,0.0,24.0,24.0,0.0,E-Commerce,0.0
1867,0.1766,0.3639,0.0,36.0,35.0,0.0,Individual,0.0
1868,0.7302,0.3092,1.0,36.0,22.0,1.0,E-Commerce,0.0
1869,0.2398,0.3025,0.0,48.0,32.0,1.0,Individual,0.0
1870,0.2208,0.1011,0.0,12.0,31.0,0.0,MSME,0.0
1871,0.2316,0.4439,0.0,24.0,34.0,0.0,MSME,0.0
1872,0.2506,0.2087,0.0,48.0,46.0,1.0,MSME,0.0
1873,0.1929,0.3075,0.0,48.0,26.0,0.0,MSME,0.0
1874,0.7763,0.4284,1.0,12.0,47.0,0.0,Individual,0.0
1875,0.6237,0.2879,0.0,24.0,58.0,1.0,E-Commerce,0.0
1876,0.6086,0.304,0.0,12.0,24.0,0.0,MSME,0.0
1877,0.1231,0.4408,0.0,12.0,37.0,0.0,MSME,0.0
1878,0.5692,0.357,0.0,12.0,28.0,1.0,MSME,0.0
1879,0.1745,0.2967,0.0,48.0,24.0,0.0,MSME,0.0
1880,0.2699,0.4967,0.0,48.0,30.0,0.0,E-Commerce,0.0
1881,0.1014,0.3903,0.0,36.0,36.0,1.0,Individual,0.0
1882,0.6743,0.1179,0.0,12.0,41.0,0.0,E-Commerce,0.0
1883,0.6758,0.2085,0.0,12.0,40.0,0.0,MSME,0.0
1884,0.4763,0.4981,0.0,12.0,57.0,0.0,MSME,0.0
1885,0.5869,0.4752,0.0,48.0,41.0,0.0,Individual,0.0
1886,0.2478,0.3009,0.0,12.0,30.0,1.0,Individual,0.0
1887,0.1267,0.2952,0.0,48.0,59.0,1.0,MSME,0.0
1888,0.3292,0.1543,0.0,12.0,35.0,1.0,Individual,0.0
1889,0.5731,0.324,0.0,24.0,56.0,1.0,MSME,0.0
1890,0.5156,0.1063,0.0,12.0,57.0,0.0,MSME,0.0
1891,0.2763,0.4109,0.0,24.0,58.0,0.0,MSME,0.0
1892,0.4223,0.2458,0.0,48.0,36.0,0.0,Individual,0.0
1893,0.704,0.2902,1.0,36.0,40.0,1.0,MSME,0.0
1894,0.433,0.3146,0.0,48.0,22.0,0.0,E-Commerce,0.0
1895,0.7268,0.165,1.0,24.0,43.0,0.0,E-Commerce,0.0
1896,0.2087,0.4157,0.0,12.0,43.0,0.0,MSME,0.0
1897,0.6511,0.2635,0.0,24.0,33.0,1.0,E-Commerce,0.0
1898,0.6936,0.2471,0.0,36.0,49.0,0.0,Individual,0.0
1899,0.4693,0.3944,0.0,24.0,36.0,0.0,MSME,0.0
1900,0.4383,0.2344,0.0,36.0,27.0,0.0,MSME,0.0
1901,0.4651,0.4733,0.0,48.0,47.0,0.0,Individual,0.0
1902,0.5506,0.234,0.0,36.0,34.0,0.0,Individual,0.0
1903,0.3002,0.3067,0.0,36.0,59.0,0.0,E-Commerce,0.0
1904,0.2831,0.2985,0.0,48.0,32.0,1.0,MSME,0.0
1905,0.5022,0.4289,0.0,24.0,43.0,1.0,MSME,0.0
1906,0.5714,0.4565,0.0,48.0,44.0,0.0,E-Commerce,0.0
1907,0.7934,0.4207,1.0,24.0,37.0,1.0,MSME,0.0
1908,0.6024,0.3719,0.0,48.0,34.0,1.0,Individual,0.0
1909,0.3611,0.1595,0.0,12.0,53.0,0.0,Individual,0.0
1910,0.7372,0.3522,1.0,24.0,41.0,0.0,MSME,0.0
1911,0.7357,0.1388,1.0,36.0,51.0,0.0,E-Commerce,0.0
1912,0.2848,0.4791,0.0,48.0,36.0,0.0,MSME,0.0
1913,0.7089,0.342,1.0,12.0,48.0,0.0,Individual,0.0
1914,0.7997,0.4341,1.0,36.0,57.0,1.0,MSME,0.0
1915,0.7871,0.4593,1.0,48.0,44.0,0.0,Individual,0.0
1916,0.5339,0.1331,0.0,48.0,35.0,1.0,MSME,0.0
1917,0.1558,0.4348,0.0,12.0,41.0,0.0,Individual,0.0
1918,0.1944,0.4655,0.0,24.0,23.0,0.0,Individual,0.0
1919,0.5709,0.2549,0.0,48.0,49.0,0.0,MSME,0.0
1920,0.6193,0.4027,0.0,12.0,40.0,0.0,E-Commerce,0.0
1921,0.639,0.443,0.0,48.0,59.0,0.0,Individual,0.0
1922,0.6009,0.1439,0.0,12.0,26.0,0.0,Individual,0.0
1923,0.7833,0.4828,1.0,36.0,58.0,1.0,MSME,0.0
1924,0.4397,0.4321,0.0,36.0,44.0,0.0,MSME,0.0
1925,0.3184,0.4639,0.0,36.0,56.0,0.0,E-Commerce,0.0
1926,0.5728,0.2295,0.0,36.0,56.0,0.0,MSME,0.0
1927,0.4396,0.4624,0.0,12.0,38.0,0.0,MSME,0.0
1928,0.7627,0.259,1.0,48.0,53.0,0.0,Individual,0.0
1929,0.7401,0.4005,1.0,36.0,52.0,0.0,Individual,0.0
1930,0.5507,0.4052,0.0,48.0,32.0,1.0,MSME,0.0
1931,0.7495,0.2331,1.0,36.0,52.0,0.0,Individual,0.0
1932,0.4921,0.2717,0.0,24.0,51.0,0.0,MSME,0.0
1933,0.12,0.4637,0.0,48.0,55.0,0.0,E-Commerce,0.0
1934,0.2954,0.3318,0.0,36.0,43.0,0.0,Individual,0.0
1935,0.7894,0.4511,1.0,12.0,54.0,1.0,Individual,0.0
1936,0.7256,0.2166,1.0,24.0,29.0,0.0,E-Commerce,0.0
1937,0.1985,0.19,0.0,24.0,52.0,1.0,Individual,0.0
1938,0.1816,0.2471,0.0,36.0,49.0,0.0,E-Commerce,0.0
1939,0.6669,0.2841,0.0,12.0,58.0,0.0,Individual,0.0
1940,0.3387,0.1751,0.0,24.0,55.0,1.0,MSME,0.0
1941,0.2807,0.1151,0.0,12.0,29.0,1.0,Individual,0.0
1942,0.5577,0.3725,0.0,12.0,41.0,0.0,Individual,0.0
1943,0.6729,0.4961,0.0,24.0,27.0,0.0,E-Commerce,0.0
1944,0.1903,0.3093,0.0,24.0,48.0,0.0,MSME,0.0
1945,0.7849,0.3354,1.0,12.0,36.0,1.0,E-Commerce,0.0
1946,0.1224,0.3449,0.0,24.0,38.0,0.0,E-Commerce,0.0
1947,0.1755,0.3601,0.0,36.0,53.0,0.0,E-Commerce,0.0
1948,0.785,0.4862,1.0,36.0,31.0,0.0,Individual,0.0
1949,0.2688,0.1673,0.0,48.0,44.0,0.0,Individual,0.0
1950,0.3856,0.1845,0.0,48.0,43.0,0.0,Individual,0.0
1951,0.4583,0.2278,0.0,12.0,38.0,0.0,E-Commerce,0.0
1952,0.5931,0.2968,0.0,24.0,23.0,0.0,MSME,0.0
1953,0.6229,0.4664,0.0,12.0,49.0,0.0,MSME,0.0
1954,0.5781,0.3574,0.0,36.0,34.0,0.0,Individual,0.0
1955,0.6927,0.3403,0.0,48.0,28.0,0.0,MSME,0.0
1956,0.4081,0.1493,0.0,48.0,25.0,0.0,Individual,0.0
1957,0.497,0.3214,0.0,24.0,34.0,0.0,MSME,0.0
1958,0.7074,0.2481,1.0,48.0,35.0,1.0,E-Commerce,0.0
1959,0.4635,0.4432,0.0,48.0,42.0,1.0,MSME,0.0
1960,0.4342,0.2978,0.0,48.0,29.0,0.0,E-Commerce,0.0
1961,0.2623,0.4606,0.0,12.0,56.0,0.0,MSME,0.0
1962,0.6796,0.2646,0.0,24.0,36.0,0.0,E-Commerce,0.0
1963,0.4233,0.1085,0.0,12.0,30.0,0.0,MSME,0.0
1964,0.229,0.1259,0.0,24.0,28.0,0.0,MSME,0.0
1965,0.6093,0.3717,0.0,36.0,31.0,0.0,MSME,0.0
1966,0.7237,0.2332,1.0,36.0,57.0,0.0,E-Commerce,0.0
1967,0.1954,0.3522,0.0,48.0,22.0,0.0,Individual,0.0
1968,0.7505,0.387,1.0,12.0,48.0,0.0,Individual,0.0
1969,0.6016,0.3392,0.0,48.0,26.0,1.0,E-Commerce,0.0
1970,0.5512,0.3913,0.0,12.0,42.0,0.0,E-Commerce,0.0
1971,0.3318,0.1475,0.0,24.0,51.0,1.0,Individual,0.0
1972,0.5902,0.3009,0.0,48.0,54.0,1.0,E-Commerce,0.0
1973,0.5753,0.39,0.0,48.0,50.0,0.0,E-Commerce,0.0
1974,0.5417,0.2892,0.0,12.0,22.0,0.0,MSME,0.0
1975,0.3314,0.4442,0.0,36.0,56.0,1.0,Individual,0.0
1976,0.1587,0.2388,0.0,48.0,22.0,0.0,Individual,0.0
1977,0.4823,0.1856,0.0,48.0,57.0,1.0,E-Commerce,0.0
1978,0.7769,0.164,1.0,12.0,48.0,1.0,Individual,0.0
1979,0.5893,0.2012,0.0,12.0,55.0,1.0,MSME,0.0
1980,0.265,0.4578,0.0,24.0,32.0,0.0,MSME,0.0
1981,0.5771,0.372,0.0,12.0,22.0,1.0,Individual,0.0
1982,0.7681,0.4685,1.0,24.0,33.0,0.0,E-Commerce,0.0
1983,0.4026,0.4917,0.0,12.0,48.0,0.0,E-Commerce,0.0
1984,0.5366,0.4321,0.0,12.0,49.0,0.0,E-Commerce,0.0
1985,0.3623,0.4702,0.0,48.0,46.0,0.0,MSME,0.0
1986,0.5993,0.1656,0.0,48.0,51.0,0.0,Individual,0.0
1987,0.4657,0.1029,0.0,12.0,33.0,0.0,E-Commerce,0.0
1988,0.7848,0.4496,1.0,48.0,49.0,0.0,Individual,0.0
1989,0.6169,0.4224,0.0,36.0,24.0,0.0,E-Commerce,0.0
1990,0.281,0.3897,0.0,24.0,52.0,1.0,MSME,0.0
1991,0.3922,0.219,0.0,12.0,42.0,0.0,MSME,0.0
1992,0.5965,0.3128,0.0,24.0,29.0,0.0,Individual,0.0
1993,0.6531,0.2691,0.0,12.0,35.0,1.0,E-Commerce,0.0
1994,0.6506,0.4896,0.0,24.0,47.0,1.0,Individual,0.0
1995,0.4439,0.449,0.0,24.0,34.0,0.0,Individual,0.0
1996,0.1266,0.1588,0.0,12.0,35.0,0.0,MSME,0.0
1997,0.7012,0.1506,1.0,24.0,51.0,0.0,E-Commerce,0.0
1998,0.4042,0.2952,0.0,24.0,29.0,0.0,Individual,0.0
1999,0.472,0.1805,0.0,48.0,35.0,1.0,MSME,0.0
2000,0.1506,0.4145,0.0,24.0,59.0,0.0,Individual,0.0
2001,0.715,0.1286,1.0,48.0,49.0,1.0,E-Commerce,0.0
2002,0.3595,0.1737,0.0,24.0,24.0,0.0,MSME,0.0
2003,0.1455,0.2476,0.0,36.0,55.0,1.0,E-Commerce,0.0
2004,0.4885,0.2149,0.0,24.0,46.0,1.0,MSME,0.0
2005,0.3472,0.4801,0.0,48.0,36.0,0.0,MSME,0.0
2006,0.3304,0.1379,0.0,48.0,31.0,0.0,MSME,0.0
2007,0.2159,0.3925,0.0,12.0,54.0,0.0,MSME,0.0
2008,0.1175,0.3416,0.0,36.0,46.0,1.0,Individual,0.0
2009,0.6433,0.2946,0.0,36.0,38.0,0.0,Individual,0.0
2010,0.5279,0.1178,0.0,48.0,29.0,0.0,MSME,0.0
2011,0.1129,0.4328,0.0,48.0,42.0,0.0,E-Commerce,0.0
2012,0.6059,0.2285,0.0,48.0,50.0,0.0,MSME,0.0
2013,0.5526,0.1731,0.0,24.0,40.0,0.0,Individual,0.0
2014,0.2302,0.4738,0.0,12.0,40.0,0.0,Individual,0.0
2015,0.5113,0.2414,0.0,24.0,23.0,0.0,Individual,0.0
2016,0.447,0.4086,0.0,36.0,33.0,1.0,Individual,0.0
2017,0.5676,0.4225,0.0,48.0,34.0,0.0,MSME,0.0
2018,0.7713,0.301,1.0,36.0,30.0,1.0,MSME,0.0
2019,0.5685,0.353,0.0,12.0,41.0,1.0,Individual,0.0
2020,0.3411,0.4147,0.0,12.0,26.0,1.0,MSME,0.0
2021,0.2214,0.2364,0.0,24.0,26.0,0.0,Individual,0.0
2022,0.3876,0.3103,0.0,36.0,31.0,0.0,MSME,0.0
2023,0.162,0.2165,0.0,48.0,37.0,1.0,E-Commerce,0.0
2024,0.6436,0.2285,0.0,12.0,56.0,0.0,MSME,0.0
2025,0.5939,0.3309,0.0,36.0,52.0,1.0,Individual,0.0
2026,0.4458,0.1221,0.0,48.0,41.0,0.0,MSME,0.0
2027,0.4544,0.1103,0.0,36.0,59.0,0.0,MSME,0.0
2028,0.2398,0.1239,0.0,12.0,37.0,1.0,MSME,0.0
2029,0.4969,0.2593,0.0,36.0,29.0,1.0,E-Commerce,0.0
2030,0.6594,0.3091,0.0,12.0,51.0,0.0,Individual,0.0
2031,0.5739,0.37,0.0,36.0,35.0,1.0,E-Commerce,0.0
2032,0.3625,0.3503,0.0,48.0,26.0,0.0,Individual,0.0
2033,0.1732,0.4054,0.0,48.0,36.0,0.0,E-Commerce,0.0
2034,0.7647,0.2358,1.0,12.0,38.0,0.0,MSME,0.0
2035,0.7787,0.1155,1.0,12.0,53.0,0.0,E-Commerce,0.0
2036,0.1461,0.3489,0.0,12.0,28.0,0.0,MSME,0.0
2037,0.6177,0.199,0.0,12.0,56.0,0.0,MSME,0.0
2038,0.3622,0.1323,0.0,48.0,59.0,0.0,Individual,0.0
2039,0.5862,0.1222,0.0,48.0,54.0,1.0,E-Commerce,0.0
2040,0.2798,0.1701,0.0,24.0,51.0,1.0,MSME,0.0
2041,0.3119,0.2978,0.0,24.0,40.0,1.0,Individual,0.0
2042,0.4601,0.3355,0.0,36.0,25.0,0.0,E-Commerce,0.0
2043,0.2123,0.359,0.0,12.0,58.0,0.0,Individual,0.0
2044,0.104,0.3605,0.0,48.0,46.0,1.0,E-Commerce,0.0
2045,0.534,0.3142,0.0,24.0,28.0,0.0,MSME,0.0
2046,0.4256,0.4884,0.0,24.0,39.0,0.0,MSME,0.0
2047,0.3901,0.1427,0.0,36.0,54.0,0.0,Individual,0.0
2048,0.2792,0.1128,0.0,36.0,29.0,0.0,E-Commerce,0.0
2049,0.2344,0.4618,0.0,48.0,57.0,0.0,Individual,0.0
2050,0.27,0.2295,0.0,36.0,32.0,0.0,MSME,0.0
2051,0.678,0.2407,0.0,24.0,36.0,1.0,E-Commerce,0.0
2052,0.2201,0.4086,0.0,12.0,41.0,0.0,E-Commerce,0.0
2053,0.7621,0.4703,1.0,12.0,31.0,0.0,E-Commerce,0.0
2054,0.6971,0.226,0.0,36.0,26.0,0.0,MSME,0.0
2055,0.7483,0.2515,1.0,48.0,59.0,0.0,E-Commerce,0.0
2056,0.1983,0.2558,0.0,36.0,40.0,0.0,MSME,0.0
2057,0.4137,0.475,0.0,48.0,57.0,0.0,MSME,0.0
2058,0.277,0.4035,0.0,12.0,33.0,0.0,MSME,0.0
2059,0.5829,0.4624,0.0,36.0,48.0,0.0,MSME,0.0
2060,0.5749,0.3642,0.0,36.0,29.0,1.0,Individual,0.0
2061,0.7093,0.2438,1.0,36.0,36.0,0.0,Individual,0.0
2062,0.4949,0.3132,0.0,48.0,38.0,0.0,E-Commerce,0.0
2063,0.2556,0.3179,0.0,24.0,44.0,1.0,E-Commerce,0.0
2064,0.7955,0.1368,1.0,24.0,50.0,1.0,E-Commerce,0.0
2065,0.2776,0.45,0.0,36.0,50.0,1.0,Individual,0.0
2066,0.1217,0.4582,0.0,36.0,52.0,0.0,MSME,0.0
2067,0.4391,0.2841,0.0,24.0,25.0,0.0,Individual,0.0
2068,0.1654,0.3827,0.0,48.0,22.0,0.0,Individual,0.0
2069,0.3926,0.1343,0.0,12.0,49.0,0.0,Individual,0.0
2070,0.2782,0.4697,0.0,36.0,59.0,0.0,MSME,0.0
2071,0.1856,0.477,0.0,36.0,58.0,0.0,E-Commerce,0.0
2072,0.2179,0.407,0.0,12.0,50.0,0.0,E-Commerce,0.0
2073,0.6616,0.4953,0.0,24.0,57.0,0.0,Individual,0.0
2074,0.3606,0.1433,0.0,36.0,38.0,0.0,Individual,0.0
2075,0.6692,0.1134,0.0,24.0,46.0,0.0,Individual,0.0
2076,0.4565,0.3129,0.0,48.0,42.0,1.0,E-Commerce,0.0
2077,0.7745,0.2775,1.0,36.0,41.0,0.0,E-Commerce,0.0
2078,0.2917,0.1525,0.0,36.0,56.0,0.0,E-Commerce,0.0
2079,0.4545,0.2524,0.0,24.0,57.0,0.0,MSME,0.0
2080,0.492,0.2802,0.0,48.0,28.0,1.0,E-Commerce,0.0
2081,0.4294,0.1846,0.0,36.0,45.0,1.0,Individual,0.0
2082,0.6119,0.4957,0.0,24.0,37.0,1.0,Individual,0.0
2083,0.3471,0.4877,0.0,36.0,36.0,0.0,MSME,0.0
2084,0.4726,0.2169,0.0,12.0,37.0,0.0,E-Commerce,0.0
2085,0.1213,0.2734,0.0,12.0,34.0,1.0,Individual,0.0
2086,0.4702,0.4015,0.0,12.0,57.0,1.0,Individual,0.0
2087,0.5524,0.1139,0.0,36.0,27.0,0.0,E-Commerce,0.0
2088,0.4558,0.2642,0.0,24.0,32.0,0.0,MSME,0.0
2089,0.7581,0.2529,1.0,12.0,23.0,0.0,MSME,0.0
2090,0.5817,0.4944,0.0,24.0,27.0,1.0,MSME,0.0
2091,0.2431,0.1337,0.0,36.0,53.0,0.0,Individual,0.0
2092,0.3427,0.445,0.0,36.0,42.0,0.0,Individual,0.0
2093,0.3575,0.2663,0.0,48.0,53.0,0.0,E-Commerce,0.0
2094,0.6298,0.119,0.0,48.0,57.0,0.0,E-Commerce,0.0
2095,0.7315,0.1048,1.0,24.0,59.0,0.0,E-Commerce,0.0
2096,0.2578,0.126,0.0,36.0,36.0,0.0,E-Commerce,0.0
2097,0.7605,0.3774,1.0,24.0,52.0,0.0,E-Commerce,0.0
2098,0.2223,0.2302,0.0,36.0,30.0,0.0,Individual,0.0
2099,0.5087,0.3685,0.0,48.0,40.0,0.0,E-Commerce,0.0
2100,0.7432,0.3743,1.0,24.0,25.0,0.0,MSME,0.0
2101,0.2321,0.3276,0.0,12.0,32.0,1.0,Individual,0.0
2102,0.4587,0.3484,0.0,12.0,51.0,1.0,E-Commerce,0.0
2103,0.7312,0.4662,1.0,36.0,46.0,0.0,MSME,0.0
2104,0.1991,0.3842,0.0,24.0,44.0,0.0,MSME,0.0
2105,0.4026,0.3672,0.0,48.0,52.0,0.0,Individual,0.0
2106,0.381,0.4059,0.0,24.0,49.0,0.0,Individual,0.0
2107,0.3077,0.4368,0.0,24.0,50.0,0.0,MSME,0.0
2108,0.3089,0.363,0.0,12.0,24.0,0.0,MSME,0.0
2109,0.4704,0.4505,0.0,24.0,56.0,0.0,Individual,0.0
2110,0.712,0.1684,1.0,36.0,49.0,0.0,MSME,0.0
2111,0.3222,0.4851,0.0,36.0,27.0,0.0,Individual,0.0
2112,0.6025,0.4588,0.0,48.0,28.0,1.0,E-Commerce,0.0
2113,0.1174,0.2507,0.0,12.0,29.0,0.0,Individual,0.0
2114,0.6748,0.3183,0.0,36.0,51.0,1.0,E-Commerce,0.0
2115,0.2456,0.2295,0.0,12.0,51.0,0.0,E-Commerce,0.0
2116,0.163,0.3254,0.0,48.0,48.0,0.0,Individual,0.0
2117,0.1309,0.1978,0.0,36.0,41.0,1.0,E-Commerce,0.0
2118,0.7158,0.1799,1.0,36.0,41.0,0.0,Individual,0.0
2119,0.5289,0.1902,0.0,12.0,42.0,0.0,E-Commerce,0.0
2120,0.6115,0.1169,0.0,48.0,30.0,0.0,Individual,0.0
2121,0.3871,0.2391,0.0,24.0,53.0,0.0,Individual,0.0
2122,0.5516,0.2129,0.0,12.0,29.0,1.0,MSME,0.0
2123,0.1475,0.1433,0.0,36.0,58.0,0.0,MSME,0.0
2124,0.1998,0.4353,0.0,36.0,36.0,0.0,MSME,0.0
2125,0.763,0.3412,1.0,24.0,52.0,0.0,E-Commerce,0.0
2126,0.1134,0.3827,0.0,36.0,24.0,1.0,Individual,0.0
2127,0.1193,0.4336,0.0,24.0,50.0,1.0,MSME,0.0
2128,0.2153,0.3263,0.0,48.0,55.0,0.0,Individual,0.0
2129,0.6201,0.4667,0.0,24.0,33.0,0.0,E-Commerce,0.0
2130,0.3542,0.4806,0.0,36.0,33.0,0.0,E-Commerce,0.0
2131,0.5176,0.3898,0.0,24.0,25.0,0.0,Individual,0.0
2132,0.5575,0.1075,0.0,36.0,36.0,1.0,E-Commerce,0.0
2133,0.6258,0.3359,0.0,36.0,39.0,0.0,E-Commerce,0.0
2134,0.3603,0.1976,0.0,36.0,59.0,0.0,E-Commerce,0.0
2135,0.3446,0.4687,0.0,24.0,37.0,0.0,Individual,0.0
2136,0.404,0.1541,0.0,48.0,35.0,1.0,MSME,0.0
2137,0.5956,0.4474,0.0,24.0,23.0,0.0,Individual,0.0
2138,0.5236,0.3755,0.0,12.0,22.0,0.0,MSME,0.0
2139,0.6723,0.496,0.0,36.0,23.0,0.0,Individual,0.0
2140,0.5568,0.3448,0.0,24.0,44.0,0.0,MSME,0.0
2141,0.6131,0.2077,0.0,12.0,29.0,1.0,E-Commerce,0.0
2142,0.1373,0.439,0.0,24.0,26.0,0.0,MSME,0.0
2143,0.4542,0.2595,0.0,24.0,47.0,0.0,Individual,0.0
2144,0.1691,0.2664,0.0,48.0,48.0,1.0,MSME,0.0
2145,0.5162,0.2163,0.0,36.0,36.0,1.0,E-Commerce,0.0
2146,0.7593,0.312,1.0,24.0,50.0,0.0,Individual,0.0
2147,0.5126,0.3737,0.0,12.0,58.0,0.0,Individual,0.0
2148,0.7856,0.2858,1.0,12.0,22.0,0.0,Individual,0.0
2149,0.3984,0.2329,0.0,24.0,58.0,0.0,E-Commerce,0.0
2150,0.4815,0.1896,0.0,36.0,38.0,0.0,MSME,0.0
2151,0.7272,0.2658,1.0,36.0,36.0,1.0,E-Commerce,0.0
2152,0.2871,0.211,0.0,12.0,58.0,0.0,Individual,0.0
2153,0.1705,0.2695,0.0,24.0,55.0,0.0,MSME,0.0
2154,0.2664,0.1325,0.0,12.0,53.0,0.0,Individual,0.0
2155,0.752,0.3733,1.0,12.0,31.0,0.0,MSME,0.0
2156,0.141,0.1862,0.0,12.0,36.0,0.0,E-Commerce,0.0
2157,0.2279,0.3439,0.0,36.0,49.0,0.0,MSME,0.0
2158,0.5224,0.2556,0.0,24.0,32.0,0.0,Individual,0.0
2159,0.5729,0.1999,0.0,24.0,41.0,0.0,E-Commerce,0.0
2160,0.5826,0.4873,0.0,12.0,31.0,0.0,Individual,0.0
2161,0.1373,0.2594,0.0,24.0,43.0,1.0,MSME,0.0
2162,0.7983,0.2296,1.0,36.0,57.0,1.0,Individual,0.0
2163,0.6884,0.4533,0.0,12.0,44.0,0.0,MSME,0.0
2164,0.7518,0.2446,1.0,12.0,24.0,0.0,MSME,0.0
2165,0.5965,0.4418,0.0,48.0,44.0,0.0,Individual,0.0
2166,0.1486,0.3282,0.0,24.0,36.0,1.0,E-Commerce,0.0
2167,0.78,0.1335,1.0,48.0,55.0,0.0,Individual,0.0
2168,0.696,0.4625,0.0,24.0,41.0,1.0,E-Commerce,0.0
2169,0.6829,0.1486,0.0,24.0,33.0,0.0,E-Commerce,0.0
2170,0.529,0.1172,0.0,48.0,27.0,1.0,MSME,0.0
2171,0.2262,0.3897,0.0,12.0,35.0,1.0,E-Commerce,0.0
2172,0.4954,0.4444,0.0,12.0,41.0,0.0,Individual,0.0
2173,0.3349,0.235,0.0,12.0,52.0,0.0,E-Commerce,0.0
2174,0.2844,0.1016,0.0,48.0,36.0,1.0,E-Commerce,0.0
2175,0.2933,0.2775,0.0,48.0,40.0,0.0,MSME,0.0
2176,0.733,0.1511,1.0,12.0,35.0,0.0,E-Commerce,0.0
2177,0.2755,0.4578,0.0,36.0,26.0,0.0,MSME,0.0
2178,0.271,0.234,0.0,12.0,57.0,0.0,E-Commerce,0.0
2179,0.773,0.2284,1.0,36.0,26.0,1.0,Individual,0.0
2180,0.4605,0.1523,0.0,36.0,27.0,0.0,E-Commerce,0.0
2181,0.6855,0.48,0.0,24.0,48.0,0.0,E-Commerce,0.0
2182,0.5451,0.4751,0.0,36.0,24.0,0.0,E-Commerce,0.0
2183,0.7325,0.1956,1.0,12.0,46.0,0.0,E-Commerce,0.0
2184,0.65,0.2285,0.0,24.0,53.0,0.0,MSME,0.0
2185,0.2918,0.1261,0.0,36.0,34.0,0.0,Individual,0.0
2186,0.4399,0.2372,0.0,48.0,37.0,1.0,MSME,0.0
2187,0.1543,0.158,0.0,24.0,22.0,0.0,MSME,0.0
2188,0.5296,0.3495,0.0,12.0,38.0,0.0,Individual,0.0
2189,0.4532,0.4542,0.0,24.0,45.0,0.0,MSME,0.0
2190,0.3467,0.2612,0.0,48.0,31.0,0.0,E-Commerce,0.0
2191,0.1518,0.17,0.0,48.0,50.0,1.0,Individual,0.0
2192,0.4191,0.4255,0.0,48.0,52.0,1.0,MSME,0.0
2193,0.7397,0.1863,1.0,48.0,47.0,0.0,E-Commerce,0.0
2194,0.5817,0.1085,0.0,12.0,34.0,0.0,Individual,0.0
2195,0.7946,0.2587,1.0,24.0,35.0,0.0,Individual,0.0
2196,0.5318,0.3136,0.0,12.0,23.0,1.0,E-Commerce,0.0
2197,0.4518,0.2085,0.0,12.0,46.0,0.0,E-Commerce,0.0
2198,0.1687,0.2788,0.0,24.0,58.0,0.0,Individual,0.0
2199,0.7196,0.118,1.0,12.0,52.0,0.0,MSME,0.0
2200,0.731,0.136,1.0,48.0,56.0,0.0,E-Commerce,0.0
2201,0.4899,0.3644,0.0,24.0,55.0,0.0,MSME,0.0
2202,0.1489,0.2024,0.0,24.0,57.0,0.0,MSME,0.0
2203,0.4927,0.2536,0.0,12.0,54.0,0.0,MSME,0.0
2204,0.5868,0.2011,0.0,48.0,33.0,0.0,MSME,0.0
2205,0.6326,0.124,0.0,48.0,39.0,1.0,Individual,0.0
2206,0.2348,0.3981,0.0,24.0,22.0,0.0,Individual,0.0
2207,0.4477,0.2629,0.0,12.0,42.0,1.0,MSME,0.0
2208,0.596,0.3494,0.0,12.0,46.0,1.0,E-Commerce,0.0
2209,0.4211,0.4074,0.0,12.0,22.0,0.0,MSME,0.0
2210,0.1268,0.1649,0.0,36.0,53.0,1.0,Individual,0.0
2211,0.4005,0.4018,0.0,12.0,28.0,1.0,Individual,0.0
2212,0.3329,0.1339,0.0,24.0,30.0,0.0,MSME,0.0
2213,0.1783,0.3261,0.0,36.0,29.0,0.0,E-Commerce,0.0
2214,0.2799,0.1209,0.0,36.0,38.0,0.0,E-Commerce,0.0
2215,0.7752,0.1605,1.0,36.0,29.0,1.0,E-Commerce,0.0
2216,0.1892,0.3182,0.0,24.0,43.0,0.0,MSME,0.0
2217,0.3137,0.4901,0.0,48.0,49.0,1.0,MSME,0.0
2218,0.7096,0.448,1.0,48.0,51.0,0.0,Individual,0.0
2219,0.6924,0.3681,0.0,36.0,28.0,0.0,Individual,0.0
2220,0.7104,0.19,1.0,24.0,23.0,0.0,Individual,0.0
2221,0.224,0.2455,0.0,36.0,45.0,1.0,Individual,0.0
2222,0.1804,0.3904,0.0,12.0,57.0,1.0,MSME,0.0
